Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781647288,62,,Aggregated,163.200000,0.000000,5,6,7,7,10,12,15,18,29,45,45,3343,0,5,5.536320969157897,0.9460699984629173,45.39902300166432,22.830990128626983
1781647289,64,,Aggregated,169.100000,0.000000,5,6,7,7,10,12,15,18,29,45,45,3562,0,5,5.5123398750322,0.9460699984629173,45.39902300166432,22.723189219539584
1781647290,66,,Aggregated,175.100000,0.000000,5,6,7,7,10,12,15,18,29,45,45,3778,0,5,5.507131520350021,0.9460699984629173,45.39902300166432,22.714134462678665
1781647291,68,,Aggregated,181.000000,0.000000,5,6,7,7,10,12,15,18,29,45,45,4000,0,5,5.517820604221924,0.9460699984629173,45.39902300166432,22.58575
1781647292,70,,Aggregated,188.500000,0.000000,5,6,7,7,10,12,15,18,28,45,45,4239,0,5,5.5066106003445165,0.9460699984629173,45.39902300166432,22.49445623967917
1781647293,72,,Aggregated,195.300000,0.000000,5,6,7,7,10,12,15,18,28,45,45,4476,0,5,5.472268191662808,0.9368809987790883,45.39902300166432,22.46023235031278
1781647294,74,,Aggregated,201.300000,0.000000,5,6,7,7,10,12,15,18,28,45,45,4720,0,5,5.449510489387325,0.9368809987790883,45.39902300166432,22.4125
1781647295,76,,Aggregated,206.600000,0.000000,5,6,7,7,10,12,15,18,28,45,45,4971,0,5,5.426436222073075,0.9368809987790883,45.39902300166432,22.39730436531885
1781647296,78,,Aggregated,214.100000,0.000000,4,6,7,7,10,12,15,18,28,45,45,5226,0,4,5.392099837911468,0.9368809987790883,45.39902300166432,22.319556065824724
1781647297,80,,Aggregated,218.500000,0.000000,4,6,7,7,10,12,15,18,28,45,45,5483,0,4,5.384789968979752,0.9368809987790883,45.39902300166432,22.214845887287982
1781647298,82,,Aggregated,225.800000,0.000000,4,6,7,7,10,12,15,18,28,45,45,5737,0,4,5.375820706452719,0.9368809987790883,45.39902300166432,22.050026146069374
